,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
1656,23682793,Ford,Fiesta,1.5 TDCi Trend X,2015,124.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",640.000
1657,23682818,Ford,Focus,1.6 TDCi Trend X,2014,143.000 km,Düz,Dizel,Hatchback/5,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,750.000
1658,23682846,Ford,Focus,1.6 Ti-VCT Titanium,2013,122.000 km,Yarı Otomatik,Benzin,Station wagon,Gri,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",649.000
1659,23682724,Ford,Fiesta,1.5 TDCi Titanium,2013,110.000 km,Düz,Dizel,Hatchback/5,Kahverengi,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",610.000
1660,23682649,Ford,Fiesta,1.25 Trend,2011,112.000 km,Düz,Benzin,Hatchback/5,Bordo,1242 cc,82 hp,Önden Çekiş,"5,7 lt",42 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",493.000
1661,23682448,Ford,Focus,1.6 Ti-VCT Trend X,2012,130.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1596 cc,125 hp,Önden Çekiş,"5,9 lt",55 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",679.000
1662,23682427,Ford,Fiesta,1.4 TDCi Titanium X,2012,194.000 km,Düz,Dizel,Hatchback/5,Bordo,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",569.000
1663,23682289,Ford,Focus,1.6 TDCi Collection,2011,265.000 km,Düz,Dizel,Hatchback/5,Gri,1560 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",560.000
1664,23682218,Ford,Mondeo,1.5 Titanium,2015,127.000 km,Otomatik,Benzin,Sedan,Bordo,1498 cc,160 hp,Önden Çekiş,"6,3 lt","
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.130.000
1665,23682078,Ford,Fiesta,1.5 TDCi Titanium X,2014,155.000 km,Düz,Dizel,Hatchback/5,Gri,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
2 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",510.000
1666,23681648,Ford,Mondeo,1.6 Titanium,2011,164.600 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,"7,4 lt",70 lt,Belirtilmemiş,Sahibinden,Açıklama,680.000
1667,23595566,Ford,Focus,1.5 TDCi Titanium,2016,162.444 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,985.000
1668,23681363,Ford,Mondeo,1.6 TDCi Style,2016,86.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,1 lt","
2 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,990.000
1669,23680681,Ford,Focus,1.6 TDCi Titanium,2013,122.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,775.000
1670,23679882,Ford,Focus,1.6 TDCi Style,2013,204.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",699.000
1671,23679822,Ford,Fiesta,1.0 Titanium,2017,100.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri (titanyum),998 cc,100 hp,Önden Çekiş,"5,2 lt",42 lt,"
2 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",715.000
1672,23680576,Ford,Fiesta,1.5 TDCi Trend,2014,104.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
2 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",560.000
1673,23681543,Ford,Fiesta,1.5 TDCi Titanium,2013,235.000 km,Düz,Dizel,Hatchback/5,Siyah,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
2 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",475.000
1674,23680642,Ford,Fiesta,1.4 TDCi Trend,2012,121.000 km,Düz,Dizel,Hatchback/5,Gri,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",510.000
1675,23681356,Ford,Fiesta,1.5 TDCi Titanium,2015,112.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,Belirtilmemiş,Sahibinden,Açıklama,660.000
1676,23681139,Ford,Focus,1.6 TDCi Trend X,2014,169.800 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
3 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",699.900
1677,23578517,Ford,Focus,1.6 Trend X,2010,297.000 km,Otomatik,LPG & Benzin,Station wagon,Beyaz,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,537.000
1678,23681106,Ford,Focus,1.6 TDCi Style,2014,188.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",755.000
1679,23680967,Ford,B-Max,1.5 TDCi Titanium,2020,61.000 km,Düz,Dizel,Coupe,Beyaz,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"
Boya, Değişen ve Tramer



Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

Sağ Arka Çamurluk
Arka Kaput
Sol Arka Çamurluk
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                Lokal boyalı
                            

-





                                Boyalı
                            

-





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

-





                                    Tramer tutarı Belirtilmemiş
                                



","

Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş


",775.000
1680,23681673,Ford,Focus,1.6 TDCi Style,2013,220.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,700.000
1681,23681495,Ford,Focus,1.6 Comfort,2011,175.000 km,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,515.000
1682,23681273,Ford,Fiesta,1.4 TDCi Titanium,2010,301.000 km,Düz,Dizel,Hatchback/5,Kırmızı,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
5 değişen, 8 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",455.000
1683,23680845,Ford,Mondeo,1.5 Titanium,2017,184.000 km,Otomatik,Benzin,Sedan,Siyah,1498 cc,160 hp,Önden Çekiş,"6,3 lt",62 lt,Belirtilmemiş,Sahibinden,Açıklama,810.000
1684,23680614,Ford,Focus,1.6 TDCi Trend,2012,265.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,580.000
1685,23679933,Ford,Focus,1.6 TDCi Titanium,2015,205.000 km,Düz,Dizel,Station wagon,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",795.000
1686,23680064,Ford,Focus,1.6 Ti-VCT Trend X,2015,220.000 km,Düz,LPG & Benzin,Sedan,Gri,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 değişen, 6 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",700.000
1687,23679074,Ford,Fiesta,1.6 Titanium,2015,82.500 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",730.000
1688,23680743,Ford,Focus,1.6 TDCi Titanium,2015,137.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",945.000
1689,23528086,Ford,C-Max,1.6 TDCi Titanium,2012,216.000 km,Düz,Dizel,MPV,Siyah,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",749.750
1690,23254265,Ford,Fiesta,1.5 TDCi Trend,2013,117.380 km,Düz,Dizel,Hatchback/5,Siyah,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",589.900
1691,21387144,Ford,Focus,1.6 TDCi Trend X,2010,256.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",530.000
1692,23279600,Ford,Focus,1.6 TDCi Titanium,2015,105.000 km,Düz,Dizel,Sedan,1560 cc,115 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,Donanım,885.000
1693,23546736,Ford,Focus,1.6 TDCi Trend X,2013,159.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden,654.850
1694,23680106,Ford,Fiesta,1.4 TDCi Titanium X,2012,172.000 km,Düz,Dizel,Hatchback/5,Bordo,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",630.000
1695,23679523,Ford,Focus,1.6 TDCi Trend X,2015,270.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
4 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",595.000
1696,23679293,Ford,C-Max,1.6 TDCi Titanium,2012,189.500 km,Düz,Dizel,MPV,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",621.000
1697,23678164,Ford,Fiesta,1.25 Trend,2012,170.000 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,7 lt",42 lt,Belirtilmemiş,Sahibinden,Açıklama,475.000
1698,23678840,Ford,Fiesta,1.25 Trend X,2017,23.000 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",630.000
1699,23678911,Ford,C-Max,1.6 TDCi Titanium X,2011,238.500 km,Düz,Dizel,MPV,Siyah,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,725.000
1700,23679121,Ford,B-Max,1.6 Titanium,2012,109.000 km,Yarı Otomatik,Benzin,MPV,Beyaz,1596 cc,105 hp,Önden Çekiş,"6,2 lt",48 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",670.000
1701,23679036,Ford,Focus,1.6 TDCi Trend X,2015,193.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",720.000
1702,23677814,Ford,Focus,1.6 Ti-VCT Titanium,2012,147.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,Kahverengi,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",730.000
1703,23677002,Ford,C-Max,1.6 TDCi Titanium X,2014,115.000 km,Düz,Dizel,MPV,Lacivert,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",875.000
1704,23678434,Ford,Focus,1.5 TDCi Trend X,2016,250.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",800.000
1705,23678787,Ford,Mondeo,1.5 Titanium,2018,104.000 km,Otomatik,Benzin,Sedan,Beyaz,1498 cc,160 hp,Önden Çekiş,"6,3 lt",62 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.100.000
1706,23678683,Ford,Focus,1.6 TDCi Titanium,2015,122.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1560 cc,115 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,849.500
1707,23676975,Ford,Focus,1.6 TDCi Titanium,2010,230.000 km,Düz,Dizel,Hatchback/5,Gri (titanyum),1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,"
1 değişen, 7 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",565.000
1708,23652619,Ford,Focus,1.5 TDCi Titanium,2015,165.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,880.000
1709,23678359,Ford,Fiesta,1.5 TDCi Trend X,2014,100.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,610.000
1710,23678111,Ford,Focus,1.6 TDCi Titanium,2015,230.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",55 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",750.000
