,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
748,23505328,Skoda,Octavia,1.6 TDI Style,2017,202.907 km,Otomatik,Dizel,Sedan,Beyaz,1600 cc,115000 hp,Önden Çekiş,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,870.000
749,22664199,Skoda,SuperB,1.6 TDI Style,2018,130.000 km,Yarı Otomatik,Dizel,Hatchback/5,Füme,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.325.000
750,23648830,Skoda,Octavia,1.6 TDI Style,2017,170.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",960.000
751,23658585,Skoda,Rapid,1.2 Spaceback Ambition,2014,92.300 km,Düz,Benzin,Hatchback/5,Beyaz,1198 cc,75 hp,Önden Çekiş,"5,8 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,594.000
752,23653697,Skoda,Rapid,1.2 Spaceback Ambition,2015,141.000 km,Düz,Benzin,Hatchback/5,Beyaz,1198 cc,75 hp,Önden Çekiş,"5,8 lt",55 lt,"
3 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",539.999
753,23308371,Skoda,Octavia,1.6 TDI Elegance CR,2015,124.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
3 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.000.000
754,23296966,Skoda,Rapid,1.0 TSI GreenTec Style,2018,90.600 km,Yarı Otomatik,Benzin,Sedan,Beyaz,999 cc,95 hp,Önden Çekiş,"4,6 lt",55 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",800.000
755,23565553,Skoda,SuperB,1.6 TDI Comfort,2018,117.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.285.000
756,22892607,Skoda,Octavia,1.6 TDI Ambition,2014,145.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",859.000
757,23653104,Skoda,Octavia,1.0 e-Tec Premium,2020,23.000 km,Yarı Otomatik,Hibrit,Hatchback/5,Mavi (metalik),999 cc,110 hp,Önden Çekiş,"4,3 lt",48 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.300.000
758,22879514,Skoda,Rapid,1.4 TSI Ambition,2013,77.000 km,Yarı Otomatik,Benzin,Sedan,1390 cc,122 hp,Önden Çekiş,"6,3 lt",55 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",729.000
759,23652022,Skoda,Octavia,1.4 TSI Elegance,2011,80.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri (metalik),1390 cc,122 hp,Önden Çekiş,"6,3 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",820.000
760,23654005,Skoda,Octavia,1.6 TDI Style CR,2017,110.800 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,,Tramer sorgusu fotoğraflara eklenmiştir.Sol ön far ve silecek suyu deposu değişti.Kaput ucu bir karış yer lokal boyalı.Bu kazadan ayrı sağ ön kapı boyalı ve sağ arka kapı lokal boyalı.Boya çatlağı fotoğraflarda gözükmektedir. Araç başında usulünce pazarlık yapılır.,995.000
761,23299168,Skoda,Octavia,1.6 TDI Optimal,2017,263.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",925.000
762,23653550,Skoda,SuperB,1.6 TDI Prestige,2019,91.300 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (metalik),1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.450.000
763,23296400,Skoda,SuperB,1.6 TDI Prestige,2016,76.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,1.300.000
764,23653813,Skoda,SuperB,1.6 TDI Comfort,2018,123.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Sahibinden,Açıklama,1.100.000
765,23651279,Skoda,Octavia,1.6 TDI Optimal,2014,145.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 değişen, 3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",710.000
766,23497995,Skoda,Fabia,1.4 TDI Classic,2010,280.000 km,Düz,Dizel,Hatchback/5,Kırmızı,1422 cc,80 hp,Önden Çekiş,"4,6 lt",45 lt,"
2 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",455.000
767,23499173,Skoda,SuperB,1.5 TSI Prestige,2021,129.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.475.000
768,23499129,Skoda,SuperB,1.5 TSI Prestige,2021,125.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri,1498 cc,150 hp,Önden Çekiş,"5,5 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.500.000
769,23498767,Skoda,SuperB,1.5 TSI Elite,2020,32.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.455.000
770,23500233,Skoda,SuperB,1.6 TDI Premium,2020,89.781 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,"
5 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.255.900
771,23500199,Skoda,SuperB,1.6 TDI Premium,2020,103.924 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.398.900
772,23500136,Skoda,SuperB,1.6 TDI Premium,2020,92.186 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.295.900
773,23500005,Skoda,SuperB,1.6 TDI Premium,2020,71.530 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,"
3 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.265.900
774,23499961,Skoda,SuperB,1.6 TDI Premium,2020,82.744 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,"
2 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.275.900
775,23499189,Skoda,SuperB,1.6 TDI Prestige,2013,161.850 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.175.000
776,23353133,Skoda,Octavia,1.6 TDI Style CR,2016,221.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,865.000
777,23215518,Skoda,SuperB,1.6 TDI Prestige,2016,140.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.233.000
778,22977859,Skoda,Octavia,1.6 TDI Style,2018,210.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,965.000
779,22427954,Skoda,SuperB,1.5 TSI Prestige,2021,14.000 km,Yarı Otomatik,Benzin,Mavi (metalik),Hatchback/5,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.850.000
780,23234485,Skoda,Fabia,1.0 GreenTec Style,2018,137.000 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi,999 cc,110 hp,Önden Çekiş,"4,6 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",765.000
781,23652414,Skoda,Octavia,1.6 TDI Optimal,2016,151.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,865.000
782,22754127,Skoda,Octavia,1.6 TDI Ambition,2013,290.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,800.000
783,23302888,Skoda,Fabia,1.0 GreenTec Ambition,2016,118.000 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,75 hp,Önden Çekiş,"4,8 lt",45 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",570.000
784,23649718,Skoda,Fabia,1.2 Ambiente,2014,118.000 km,Düz,Benzin,Hatchback/5,Beyaz,1198 cc,70 hp,Önden Çekiş,"5,5 lt",45 lt,"
2 değişen, 5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",505.000
785,23649199,Skoda,Rapid,1.4 TDI Spaceback Style,2017,102.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",845.000
786,23647450,Skoda,SuperB,1.4 TSI Elegance,2011,155.000 km,Düz,Benzin,Sedan,Kahverengi,1390 cc,125 hp,Önden Çekiş,"6,8 lt",60 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",700.000
787,23649524,Skoda,Fabia,1.2 TSI Style,2016,102.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",740.000
788,23647047,Skoda,SuperB,1.5 TSI Elite,2023,14.000 km,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.600.000
789,23649228,Skoda,Fabia,1.0 GreenTec Premium,2020,39.000 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi,999 cc,95 hp,Önden Çekiş,5 lt,45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",829.000
790,23649010,Skoda,Rapid,1.4 TDI Style,2016,111.500 km,Yarı Otomatik,Dizel,Sedan,Gri,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,870.000
791,23646803,Skoda,Octavia,1.6 TDI Elegance,2011,192.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",582.000
792,23493764,Skoda,SuperB,1.5 TSI Elite,2021,52.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Yetkili Bayiden,1.420.000
793,23208046,Skoda,SuperB,1.6 TDI Elegance,2014,87.000 km,Yarı Otomatik,Dizel,Sedan,Füme,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.100.000
794,23645128,Skoda,Octavia,1.6 TDI Elegance CR,2014,198.900 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",810.000
795,23643556,Skoda,Octavia,1.6 TDI Style,2017,108.000 km,Yarı Otomatik,Dizel,Hatchback/5,Bej,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.075.000
796,23643800,Skoda,Octavia,1.6 TDI Elegance CR,2014,217.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,880.000
797,23644897,Skoda,Octavia,1.6 TDI Style CR,2015,128.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,855.000
798,23285882,Skoda,Rapid,1.4 TDI Style,2016,257.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",790.000
799,23643190,Skoda,SuperB,1.4 TSI Active,2016,115.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1395 cc,125 hp,Önden Çekiş,"5,3 lt",60 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",980.000
800,23643398,Skoda,SuperB,1.6 TDI Ambition,2013,170.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Sahibinden,Açıklama,849.000
801,23644659,Skoda,Rapid,1.4 TDI Style,2015,128.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,800.000
802,23488871,Skoda,SuperB,1.6 TDI Prestige,2016,160.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.450.000
